"MONTH","DAY","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","SCHEDULED_TIME","DISTANCE","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","MAXTEMP","MINTEMP","PRECIPITATION","ID"
"1","1","4","DL","TPA","ATL",630,88,406,758,743,"0",58,32,0.07,51
"1","1","4","WN","TPA","ATL",740,90,406,910,927,"1",58,32,0.07,116
"1","1","4","DL","TPA","ATL",830,100,406,1010,952,"0",58,32,0.07,183
"1","1","4","DL","ATL","TPA",840,85,406,1005,1021,"1",58,32,0.07,191
"1","1","4","DL","ATL","TPA",935,88,406,1103,1114,"1",58,32,0.07,266
"1","1","4","DL","TPA","ATL",945,92,406,1117,1108,"0",58,32,0.07,278
"1","1","4","WN","ATL","TPA",950,90,406,1120,1114,"0",58,32,0.07,283
"1","1","4","WN","TPA","ATL",1030,85,406,1155,1155,"0",58,32,0.07,350
"1","1","4","DL","ATL","TPA",1139,86,406,1305,1255,"0",58,32,0.07,467
"1","1","4","DL","TPA","ATL",1145,92,406,1317,1330,"1",58,32,0.07,478
"1","1","4","DL","ATL","TPA",1240,85,406,1405,1355,"0",58,32,0.07,592
"1","1","4","WN","TPA","ATL",1300,90,406,1430,1427,"0",58,32,0.07,623
"1","1","4","DL","TPA","ATL",1345,90,406,1515,1509,"0",58,32,0.07,697
"1","1","4","WN","ATL","TPA",1435,85,406,1600,1602,"1",58,32,0.07,778
"1","1","4","DL","ATL","TPA",1435,85,406,1600,1542,"0",58,32,0.07,780
"1","1","4","DL","TPA","ATL",1445,94,406,1619,1604,"0",58,32,0.07,791
"1","1","4","DL","ATL","TPA",1535,88,406,1703,1651,"0",58,32,0.07,894
"1","1","4","DL","TPA","ATL",1545,94,406,1719,1712,"0",58,32,0.07,906
"1","1","4","WN","TPA","ATL",1555,90,406,1725,1724,"0",58,32,0.07,920
"1","1","4","DL","ATL","TPA",1635,88,406,1803,1801,"0",58,32,0.07,1001
"1","1","4","DL","TPA","ATL",1645,95,406,1820,1808,"0",58,32,0.07,1026
"1","1","4","WN","ATL","TPA",1725,85,406,1850,1856,"1",58,32,0.07,1082
"1","1","4","WN","TPA","ATL",1745,95,406,1920,1936,"1",58,32,0.07,1115
"1","1","4","DL","TPA","ATL",1745,97,406,1922,1901,"0",58,32,0.07,1119
"1","1","4","DL","ATL","TPA",1805,85,406,1930,2013,"1",58,32,0.07,1156
"1","1","4","DL","TPA","ATL",1859,99,406,2038,2022,"0",58,32,0.07,1209
"1","1","4","WN","TPA","ATL",1910,95,406,2045,2043,"0",58,32,0.07,1233
"1","1","4","DL","ATL","TPA",1920,85,406,2045,2033,"0",58,32,0.07,1252
"1","1","4","WN","ATL","TPA",1950,85,406,2115,2128,"1",58,32,0.07,1292
"1","1","4","DL","ATL","TPA",2041,83,406,2204,2152,"0",58,32,0.07,1344
"1","1","4","WN","ATL","TPA",2145,90,406,2315,2338,"1",58,32,0.07,1412
"1","10","6","DL","TPA","ATL",620,90,406,750,735,"0",47,21,0,1533
"1","10","6","WN","TPA","ATL",635,90,406,805,757,"0",47,21,0,1561
"1","10","6","DL","TPA","ATL",730,99,406,909,907,"0",47,21,0,1657
"1","10","6","WN","TPA","ATL",830,95,406,1005,1000,"0",47,21,0,1738
"1","10","6","DL","TPA","ATL",830,103,406,1013,1001,"0",47,21,0,1745
"1","10","6","DL","ATL","TPA",831,82,406,953,953,"0",47,21,0,1751
"1","10","6","WN","ATL","TPA",850,90,406,1020,1005,"0",47,21,0,1781
"1","10","6","DL","ATL","TPA",930,87,406,1057,1051,"0",47,21,0,1829
"1","10","6","DL","TPA","ATL",945,94,406,1119,1112,"0",47,21,0,1862
"1","10","6","DL","ATL","TPA",1030,87,406,1157,1143,"0",47,21,0,1938
"1","10","6","DL","TPA","ATL",1045,94,406,1219,1157,"0",47,21,0,1964
"1","10","6","WN","TPA","ATL",1125,95,406,1300,1250,"0",47,21,0,2050
"1","10","6","DL","TPA","ATL",1145,94,406,1319,1303,"0",47,21,0,2077
"1","10","6","DL","ATL","TPA",1230,85,406,1355,1345,"0",47,21,0,2155
"1","10","6","DL","TPA","ATL",1245,95,406,1420,1403,"0",47,21,0,2177
"1","10","6","WN","TPA","ATL",1330,90,406,1500,1459,"0",47,21,0,2244
"1","10","6","DL","ATL","TPA",1330,85,406,1455,1445,"0",47,21,0,2246
"1","10","6","WN","ATL","TPA",1345,85,406,1510,1513,"1",47,21,0,2281
"1","10","6","DL","ATL","TPA",1431,84,406,1555,1541,"0",47,21,0,2364
"1","10","6","DL","TPA","ATL",1445,95,406,1620,1556,"0",47,21,0,2381
"1","10","6","WN","ATL","TPA",1505,90,406,1635,1616,"0",47,21,0,2419
"1","10","6","DL","ATL","TPA",1535,85,406,1700,1648,"0",47,21,0,2464
"1","10","6","DL","TPA","ATL",1545,95,406,1720,1704,"0",47,21,0,2483
"1","10","6","DL","ATL","TPA",1635,86,406,1801,1743,"0",47,21,0,2560
"1","10","6","DL","TPA","ATL",1645,97,406,1822,1807,"0",47,21,0,2577
"1","10","6","WN","ATL","TPA",1655,90,406,1825,1836,"1",47,21,0,2592
"1","10","6","DL","TPA","ATL",1745,99,406,1924,1903,"0",47,21,0,2659
"1","10","6","DL","ATL","TPA",1745,85,406,1910,1857,"0",47,21,0,2662
"1","10","6","WN","TPA","ATL",1815,95,406,1950,1930,"0",47,21,0,2695
"1","10","6","DL","ATL","TPA",1830,84,406,1954,1942,"0",47,21,0,2707
"1","10","6","WN","ATL","TPA",2045,90,406,2215,2239,"1",47,21,0,2841
"1","10","6","DL","ATL","TPA",2151,83,406,2314,2309,"0",47,21,0,2889
"1","11","7","DL","TPA","ATL",600,90,406,730,716,"0",45,29,0.08,2964
"1","11","7","DL","TPA","ATL",730,101,406,911,848,"0",45,29,0.08,3120
"1","11","7","WN","TPA","ATL",815,95,406,950,946,"0",45,29,0.08,3168
"1","11","7","DL","TPA","ATL",830,104,406,1014,952,"0",45,29,0.08,3201
"1","11","7","WN","ATL","TPA",925,90,406,1055,1049,"0",45,29,0.08,3281
"1","11","7","DL","ATL","TPA",930,89,406,1059,1043,"0",45,29,0.08,3287
"1","11","7","DL","TPA","ATL",945,94,406,1119,1114,"0",45,29,0.08,3326
"1","11","7","DL","ATL","TPA",1030,89,406,1159,1142,"0",45,29,0.08,3430
"1","11","7","WN","TPA","ATL",1130,95,406,1305,1309,"1",45,29,0.08,3559
"1","11","7","DL","ATL","TPA",1130,87,406,1257,1247,"0",45,29,0.08,3566
"1","11","7","DL","TPA","ATL",1145,94,406,1319,1314,"0",45,29,0.08,3593
"1","11","7","DL","ATL","TPA",1230,85,406,1355,1349,"0",45,29,0.08,3691
"1","11","7","DL","TPA","ATL",1245,95,406,1420,1434,"1",45,29,0.08,3714
"1","11","7","WN","TPA","ATL",1320,100,406,1500,1442,"0",45,29,0.08,3773
"1","11","7","DL","ATL","TPA",1330,85,406,1455,1455,"0",45,29,0.08,3786
"1","11","7","DL","TPA","ATL",1345,93,406,1518,1501,"0",45,29,0.08,3839
"1","11","7","WN","ATL","TPA",1350,85,406,1515,1519,"1",45,29,0.08,3847
"1","11","7","DL","ATL","TPA",1431,85,406,1556,1557,"1",45,29,0.08,3938
"1","11","7","DL","TPA","ATL",1445,95,406,1620,1612,"0",45,29,0.08,3960
"1","11","7","WN","ATL","TPA",1505,90,406,1635,1620,"0",45,29,0.08,4018
"1","11","7","DL","ATL","TPA",1535,86,406,1701,1657,"0",45,29,0.08,4086
"1","11","7","DL","TPA","ATL",1545,95,406,1720,1704,"0",45,29,0.08,4109
"1","11","7","WN","TPA","ATL",1550,100,406,1730,1723,"0",45,29,0.08,4120
"1","11","7","DL","ATL","TPA",1635,86,406,1801,1756,"0",45,29,0.08,4224
"1","11","7","DL","TPA","ATL",1645,98,406,1823,1849,"1",45,29,0.08,4256
"1","11","7","WN","ATL","TPA",1700,90,406,1830,1827,"0",45,29,0.08,4291
"1","11","7","DL","ATL","TPA",1740,86,406,1906,1901,"0",45,29,0.08,4367
"1","11","7","DL","TPA","ATL",1745,100,406,1925,1914,"0",45,29,0.08,4374
"1","11","7","WN","TPA","ATL",1820,95,406,1955,2008,"1",45,29,0.08,4449
"1","11","7","DL","ATL","TPA",1830,85,406,1955,2101,"1",45,29,0.08,4467
"1","11","7","DL","TPA","ATL",1845,102,406,2027,2029,"1",45,29,0.08,4484
"1","11","7","WN","ATL","TPA",1855,85,406,2020,2019,"0",45,29,0.08,4500
"1","11","7","DL","ATL","TPA",1935,86,406,2101,2055,"0",45,29,0.08,4605
"1","11","7","WN","ATL","TPA",2040,90,406,2210,2206,"0",45,29,0.08,4669
"1","11","7","DL","ATL","TPA",2151,84,406,2315,2308,"0",45,29,0.08,4753
"1","12","1","DL","TPA","ATL",520,87,406,647,636,"0",48,38,0.02,4815
"1","12","1","DL","TPA","ATL",620,90,406,750,736,"0",48,38,0.02,4937
"1","12","1","WN","TPA","ATL",630,90,406,800,1029,"1",48,38,0.02,4952
"1","12","1","DL","TPA","ATL",730,101,406,911,906,"0",48,38,0.02,5080
"1","12","1","DL","ATL","TPA",730,84,406,854,1001,"1",48,38,0.02,5083
"1","12","1","WN","TPA","ATL",815,95,406,950,1012,"1",48,38,0.02,5149
"1","12","1","DL","TPA","ATL",830,104,406,1014,1027,"1",48,38,0.02,5187
"1","12","1","DL","ATL","TPA",831,83,406,954,957,"1",48,38,0.02,5199
"1","12","1","WN","ATL","TPA",850,90,406,1020,1028,"1",48,38,0.02,5233
"1","12","1","DL","ATL","TPA",930,89,406,1059,1153,"1",48,38,0.02,5303
"1","12","1","DL","TPA","ATL",945,94,406,1119,1202,"1",48,38,0.02,5351
"1","12","1","DL","ATL","TPA",1030,89,406,1159,1306,"1",48,38,0.02,5460
"1","12","1","DL","TPA","ATL",1045,96,406,1221,1210,"0",48,38,0.02,5484
"1","12","1","WN","TPA","ATL",1130,95,406,1305,1316,"1",48,38,0.02,5587
"1","12","1","DL","ATL","TPA",1130,87,406,1257,1359,"1",48,38,0.02,5592
"1","12","1","WN","ATL","TPA",1135,85,406,1300,1357,"1",48,38,0.02,5603
"1","12","1","DL","TPA","ATL",1145,94,406,1319,1416,"1",48,38,0.02,5620
"1","12","1","DL","ATL","TPA",1230,85,406,1355,1412,"1",48,38,0.02,5724
"1","12","1","DL","TPA","ATL",1245,95,406,1420,1543,"1",48,38,0.02,5747
"1","12","1","WN","TPA","ATL",1320,100,406,1500,1510,"1",48,38,0.02,5807
"1","12","1","DL","ATL","TPA",1330,85,406,1455,1604,"1",48,38,0.02,5818
"1","12","1","DL","TPA","ATL",1345,93,406,1518,1651,"1",48,38,0.02,5868
"1","12","1","DL","ATL","TPA",1431,85,406,1556,1609,"1",48,38,0.02,5969
"1","12","1","DL","TPA","ATL",1445,95,406,1620,1738,"1",48,38,0.02,5991
"1","12","1","WN","ATL","TPA",1505,90,406,1635,1702,"1",48,38,0.02,6041
"1","12","1","DL","ATL","TPA",1535,86,406,1701,1803,"1",48,38,0.02,6109
"1","12","1","DL","TPA","ATL",1545,95,406,1720,1855,"1",48,38,0.02,6129
"1","12","1","WN","TPA","ATL",1550,100,406,1730,1858,"1",48,38,0.02,6142
"1","12","1","DL","ATL","TPA",1635,86,406,1801,1823,"1",48,38,0.02,6240
"1","12","1","DL","TPA","ATL",1645,98,406,1823,2023,"1",48,38,0.02,6273
"1","12","1","WN","ATL","TPA",1700,90,406,1830,1836,"1",48,38,0.02,6308
"1","12","1","DL","ATL","TPA",1740,86,406,1906,1956,"1",48,38,0.02,6383
"1","12","1","DL","TPA","ATL",1745,100,406,1925,2118,"1",48,38,0.02,6398
"1","12","1","WN","TPA","ATL",1820,95,406,1955,2103,"1",48,38,0.02,6464
"1","12","1","DL","ATL","TPA",1830,85,406,1955,2102,"1",48,38,0.02,6477
"1","12","1","DL","TPA","ATL",1845,102,406,2027,2216,"1",48,38,0.02,6492
"1","12","1","WN","ATL","TPA",1855,85,406,2020,2106,"1",48,38,0.02,6509
"1","12","1","DL","ATL","TPA",1935,86,406,2101,2249,"1",48,38,0.02,6611
"1","12","1","WN","ATL","TPA",2040,90,406,2210,2231,"1",48,38,0.02,6674
"1","12","1","DL","ATL","TPA",2151,84,406,2315,140,"1",48,38,0.02,6751
"1","13","2","DL","TPA","ATL",620,90,406,750,743,"0",49,41,0.07,6923
"1","13","2","WN","TPA","ATL",630,90,406,800,757,"0",49,41,0.07,6934
"1","13","2","DL","TPA","ATL",730,101,406,911,906,"0",49,41,0.07,7054
"1","13","2","WN","TPA","ATL",815,95,406,950,955,"1",49,41,0.07,7116
"1","13","2","DL","TPA","ATL",830,104,406,1014,1003,"0",49,41,0.07,7154
"1","13","2","DL","ATL","TPA",831,83,406,954,956,"1",49,41,0.07,7167
"1","13","2","WN","ATL","TPA",850,90,406,1020,1007,"0",49,41,0.07,7198
"1","13","2","DL","ATL","TPA",930,89,406,1059,1051,"0",49,41,0.07,7269
"1","13","2","DL","TPA","ATL",945,94,406,1119,1109,"0",49,41,0.07,7313
"1","13","2","DL","ATL","TPA",1030,89,406,1159,1206,"1",49,41,0.07,7425
"1","13","2","WN","TPA","ATL",1130,95,406,1305,1256,"0",49,41,0.07,7548
"1","13","2","DL","ATL","TPA",1130,87,406,1257,1308,"1",49,41,0.07,7552
"1","13","2","WN","ATL","TPA",1135,85,406,1300,1325,"1",49,41,0.07,7565
"1","13","2","DL","TPA","ATL",1145,94,406,1319,1321,"1",49,41,0.07,7584
"1","13","2","DL","TPA","ATL",1245,95,406,1420,1456,"1",49,41,0.07,7700
"1","13","2","DL","ATL","TPA",1330,85,406,1455,1445,"0",49,41,0.07,7772
"1","13","2","DL","TPA","ATL",1345,93,406,1518,1508,"0",49,41,0.07,7822
"1","13","2","DL","ATL","TPA",1431,85,406,1556,1557,"1",49,41,0.07,7913
"1","13","2","DL","TPA","ATL",1445,95,406,1620,1614,"0",49,41,0.07,7930
"1","13","2","WN","ATL","TPA",1505,90,406,1635,1633,"0",49,41,0.07,7979
"1","13","2","DL","ATL","TPA",1535,86,406,1701,1723,"1",49,41,0.07,8046
"1","13","2","DL","TPA","ATL",1545,95,406,1720,1708,"0",49,41,0.07,8068
"1","13","2","WN","TPA","ATL",1550,100,406,1730,1728,"0",49,41,0.07,8082
"1","13","2","DL","ATL","TPA",1635,86,406,1801,1825,"1",49,41,0.07,8181
"1","13","2","DL","TPA","ATL",1645,98,406,1823,1812,"0",49,41,0.07,8214
"1","13","2","WN","ATL","TPA",1700,90,406,1830,1834,"1",49,41,0.07,8244
"1","13","2","DL","ATL","TPA",1740,86,406,1906,1904,"0",49,41,0.07,8317
"1","13","2","DL","TPA","ATL",1745,100,406,1925,1938,"1",49,41,0.07,8328
"1","13","2","WN","TPA","ATL",1820,95,406,1955,2040,"1",49,41,0.07,8391
"1","13","2","DL","ATL","TPA",1830,85,406,1955,1946,"0",49,41,0.07,8405
"1","13","2","DL","TPA","ATL",1845,102,406,2027,2052,"1",49,41,0.07,8418
"1","13","2","WN","ATL","TPA",1855,85,406,2020,2025,"1",49,41,0.07,8431
"1","13","2","DL","ATL","TPA",1935,86,406,2101,2119,"1",49,41,0.07,8528
"1","13","2","WN","ATL","TPA",2040,90,406,2210,2229,"1",49,41,0.07,8581
"1","13","2","DL","ATL","TPA",2151,84,406,2315,2309,"0",49,41,0.07,8667
"1","14","3","DL","TPA","ATL",520,87,406,647,640,"0",44,36,0,8712
"1","14","3","DL","TPA","ATL",620,90,406,750,741,"0",44,36,0,8832
"1","14","3","WN","TPA","ATL",630,90,406,800,754,"0",44,36,0,8845
"1","14","3","DL","TPA","ATL",730,101,406,911,904,"0",44,36,0,8966
"1","14","3","DL","ATL","TPA",730,84,406,854,845,"0",44,36,0,8969
"1","14","3","WN","TPA","ATL",815,95,406,950,955,"1",44,36,0,9036
"1","14","3","DL","TPA","ATL",830,104,406,1014,1006,"0",44,36,0,9077
"1","14","3","DL","ATL","TPA",831,83,406,954,942,"0",44,36,0,9086
"1","14","3","WN","ATL","TPA",850,90,406,1020,1006,"0",44,36,0,9118
"1","14","3","DL","ATL","TPA",930,89,406,1059,1045,"0",44,36,0,9189
"1","14","3","DL","TPA","ATL",945,94,406,1119,1113,"0",44,36,0,9231
"1","14","3","DL","ATL","TPA",1030,88,406,1158,1152,"0",44,36,0,9343
"1","14","3","DL","TPA","ATL",1045,96,406,1221,1203,"0",44,36,0,9367
"1","14","3","WN","TPA","ATL",1130,95,406,1305,1329,"1",44,36,0,9471
"1","14","3","DL","ATL","TPA",1130,87,406,1257,1321,"1",44,36,0,9474
"1","14","3","WN","ATL","TPA",1135,85,406,1300,1249,"0",44,36,0,9490
"1","14","3","DL","TPA","ATL",1145,94,406,1319,1317,"0",44,36,0,9509
"1","14","3","DL","ATL","TPA",1230,85,406,1355,1345,"0",44,36,0,9607
"1","14","3","DL","TPA","ATL",1245,95,406,1420,1438,"1",44,36,0,9631
"1","14","3","WN","TPA","ATL",1320,100,406,1500,1449,"0",44,36,0,9692
"1","14","3","DL","ATL","TPA",1330,86,406,1456,1448,"0",44,36,0,9707
"1","14","3","DL","TPA","ATL",1345,93,406,1518,1540,"1",44,36,0,9751
"1","14","3","DL","ATL","TPA",1431,85,406,1556,1546,"0",44,36,0,9848
"1","14","3","DL","TPA","ATL",1445,95,406,1620,1613,"0",44,36,0,9867
"1","14","3","WN","ATL","TPA",1505,90,406,1635,1625,"0",44,36,0,9921
"1","14","3","DL","ATL","TPA",1535,86,406,1701,1647,"0",44,36,0,9988
"1","14","3","DL","TPA","ATL",1545,95,406,1720,1705,"0",44,36,0,10011
"1","14","3","WN","TPA","ATL",1550,100,406,1730,1715,"0",44,36,0,10021
"1","14","3","DL","ATL","TPA",1635,86,406,1801,1751,"0",44,36,0,10124
"1","14","3","DL","TPA","ATL",1645,98,406,1823,1811,"0",44,36,0,10156
"1","14","3","WN","ATL","TPA",1700,90,406,1830,1826,"0",44,36,0,10189
"1","14","3","DL","ATL","TPA",1740,86,406,1906,1904,"0",44,36,0,10261
"1","14","3","DL","TPA","ATL",1745,100,406,1925,1917,"0",44,36,0,10276
"1","14","3","WN","TPA","ATL",1820,95,406,1955,2005,"1",44,36,0,10347
"1","14","3","DL","ATL","TPA",1830,85,406,1955,1947,"0",44,36,0,10366
"1","14","3","DL","TPA","ATL",1845,102,406,2027,2014,"0",44,36,0,10378
"1","14","3","WN","ATL","TPA",1855,85,406,2020,2002,"0",44,36,0,10395
"1","14","3","DL","ATL","TPA",1935,86,406,2101,2054,"0",44,36,0,10499
"1","14","3","WN","ATL","TPA",2040,90,406,2210,2152,"0",44,36,0,10558
"1","14","3","DL","ATL","TPA",2151,84,406,2315,2321,"1",44,36,0,10643
"1","15","4","DL","TPA","ATL",520,87,406,647,643,"0",39,33,0.23,10696
"1","15","4","DL","TPA","ATL",620,90,406,750,751,"1",39,33,0.23,10816
"1","15","4","WN","TPA","ATL",630,90,406,800,804,"1",39,33,0.23,10832
"1","15","4","DL","TPA","ATL",730,101,406,911,911,"0",39,33,0.23,10963
"1","15","4","DL","ATL","TPA",730,84,406,854,921,"1",39,33,0.23,10966
"1","15","4","WN","TPA","ATL",815,95,406,950,1002,"1",39,33,0.23,11029
"1","15","4","DL","TPA","ATL",830,104,406,1014,1018,"1",39,33,0.23,11070
"1","15","4","DL","ATL","TPA",831,83,406,954,1006,"1",39,33,0.23,11079
"1","15","4","WN","ATL","TPA",850,90,406,1020,1014,"0",39,33,0.23,11113
"1","15","4","DL","ATL","TPA",930,89,406,1059,1048,"0",39,33,0.23,11185
"1","15","4","DL","TPA","ATL",945,94,406,1119,1128,"1",39,33,0.23,11231
"1","15","4","DL","ATL","TPA",1030,89,406,1159,1202,"1",39,33,0.23,11342
"1","15","4","DL","TPA","ATL",1045,96,406,1221,1215,"0",39,33,0.23,11363
"1","15","4","WN","TPA","ATL",1130,95,406,1305,1302,"0",39,33,0.23,11471
"1","15","4","DL","ATL","TPA",1130,87,406,1257,1251,"0",39,33,0.23,11481
"1","15","4","WN","ATL","TPA",1135,85,406,1300,1435,"1",39,33,0.23,11493
"1","15","4","DL","TPA","ATL",1145,94,406,1319,1309,"0",39,33,0.23,11511
"1","15","4","DL","ATL","TPA",1230,85,406,1355,1407,"1",39,33,0.23,11617
"1","15","4","DL","TPA","ATL",1245,95,406,1420,1431,"1",39,33,0.23,11636
"1","15","4","WN","TPA","ATL",1320,100,406,1500,1509,"1",39,33,0.23,11701
"1","15","4","DL","ATL","TPA",1330,85,406,1455,1448,"0",39,33,0.23,11714
"1","15","4","DL","TPA","ATL",1345,93,406,1518,1512,"0",39,33,0.23,11764
"1","15","4","DL","ATL","TPA",1431,85,406,1556,1551,"0",39,33,0.23,11864
"1","15","4","DL","TPA","ATL",1445,95,406,1620,1634,"1",39,33,0.23,11888
"1","15","4","WN","ATL","TPA",1505,90,406,1635,1643,"1",39,33,0.23,11939
"1","15","4","DL","ATL","TPA",1535,86,406,1701,1706,"1",39,33,0.23,12009
"1","15","4","DL","TPA","ATL",1545,95,406,1720,1718,"0",39,33,0.23,12030
"1","15","4","WN","TPA","ATL",1550,100,406,1730,1727,"0",39,33,0.23,12043
"1","15","4","DL","ATL","TPA",1635,86,406,1801,1810,"1",39,33,0.23,12146
"1","15","4","DL","TPA","ATL",1645,98,406,1823,1820,"0",39,33,0.23,12181
"1","15","4","WN","ATL","TPA",1700,90,406,1830,1830,"0",39,33,0.23,12216
"1","15","4","DL","ATL","TPA",1740,86,406,1906,1909,"1",39,33,0.23,12291
"1","15","4","DL","TPA","ATL",1745,100,406,1925,1938,"1",39,33,0.23,12309
"1","15","4","WN","TPA","ATL",1820,95,406,1955,2016,"1",39,33,0.23,12379
"1","15","4","DL","ATL","TPA",1830,85,406,1955,1956,"1",39,33,0.23,12395
"1","15","4","DL","TPA","ATL",1845,100,406,2025,2040,"1",39,33,0.23,12411
"1","15","4","WN","ATL","TPA",1855,85,406,2020,2022,"1",39,33,0.23,12429
"1","15","4","DL","ATL","TPA",1935,86,406,2101,2112,"1",39,33,0.23,12536
"1","15","4","WN","ATL","TPA",2040,90,406,2210,2225,"1",39,33,0.23,12605
"1","15","4","DL","ATL","TPA",2151,84,406,2315,2316,"1",39,33,0.23,12686
"1","16","5","DL","TPA","ATL",520,87,406,647,645,"0",53,32,0,12747
"1","16","5","DL","TPA","ATL",620,90,406,750,744,"0",53,32,0,12870
"1","16","5","WN","TPA","ATL",630,90,406,800,757,"0",53,32,0,12885
"1","16","5","DL","TPA","ATL",730,101,406,911,901,"0",53,32,0,13012
"1","16","5","DL","ATL","TPA",730,84,406,854,915,"1",53,32,0,13020
"1","16","5","WN","TPA","ATL",815,95,406,950,945,"0",53,32,0,13083
"1","16","5","DL","TPA","ATL",830,104,406,1014,1006,"0",53,32,0,13129
"1","16","5","DL","ATL","TPA",831,83,406,954,949,"0",53,32,0,13135
"1","16","5","WN","ATL","TPA",850,90,406,1020,1011,"0",53,32,0,13168
"1","16","5","DL","ATL","TPA",930,89,406,1059,1126,"1",53,32,0,13238
"1","16","5","DL","TPA","ATL",945,94,406,1119,1130,"1",53,32,0,13287
"1","16","5","DL","ATL","TPA",1030,89,406,1159,1227,"1",53,32,0,13398
"1","16","5","DL","TPA","ATL",1045,96,406,1221,1223,"1",53,32,0,13420
"1","16","5","WN","TPA","ATL",1130,95,406,1305,1304,"0",53,32,0,13527
"1","16","5","DL","ATL","TPA",1130,87,406,1257,1254,"0",53,32,0,13535
"1","16","5","WN","ATL","TPA",1135,85,406,1300,1248,"0",53,32,0,13547
"1","16","5","DL","TPA","ATL",1145,94,406,1319,1345,"1",53,32,0,13562
"1","16","5","DL","ATL","TPA",1230,85,406,1355,1353,"0",53,32,0,13671
"1","16","5","DL","TPA","ATL",1245,95,406,1420,1445,"1",53,32,0,13695
"1","16","5","WN","TPA","ATL",1320,100,406,1500,1446,"0",53,32,0,13760
"1","16","5","DL","ATL","TPA",1330,85,406,1455,1447,"0",53,32,0,13774
"1","16","5","DL","TPA","ATL",1345,93,406,1518,1520,"1",53,32,0,13823
"1","16","5","DL","ATL","TPA",1431,85,406,1556,1540,"0",53,32,0,13924
"1","16","5","DL","TPA","ATL",1445,95,406,1620,1623,"1",53,32,0,13945
"1","16","5","WN","ATL","TPA",1505,90,406,1635,1620,"0",53,32,0,13996
"1","16","5","DL","ATL","TPA",1535,86,406,1701,1655,"0",53,32,0,14066
"1","16","5","DL","TPA","ATL",1545,95,406,1720,1728,"1",53,32,0,14089
"1","16","5","WN","TPA","ATL",1550,100,406,1730,1759,"1",53,32,0,14102
"1","16","5","DL","ATL","TPA",1635,86,406,1801,1759,"0",53,32,0,14205
"1","16","5","DL","TPA","ATL",1645,98,406,1823,1825,"1",53,32,0,14237
"1","16","5","WN","ATL","TPA",1700,90,406,1830,1822,"0",53,32,0,14275
"1","16","5","DL","ATL","TPA",1740,86,406,1906,1855,"0",53,32,0,14349
"1","16","5","DL","TPA","ATL",1745,100,406,1925,1915,"0",53,32,0,14365
"1","16","5","WN","TPA","ATL",1820,95,406,1955,2009,"1",53,32,0,14438
"1","16","5","DL","ATL","TPA",1830,85,406,1955,1942,"0",53,32,0,14454
"1","16","5","DL","TPA","ATL",1845,102,406,2027,2018,"0",53,32,0,14470
"1","16","5","WN","ATL","TPA",1855,85,406,2020,2006,"0",53,32,0,14488
"1","16","5","DL","ATL","TPA",1935,86,406,2101,2100,"0",53,32,0,14594
"1","16","5","WN","ATL","TPA",2040,90,406,2210,2212,"1",53,32,0,14663
"1","16","5","DL","ATL","TPA",2151,84,406,2315,2309,"0",53,32,0,14749
"1","17","6","DL","TPA","ATL",620,90,406,750,757,"1",60,30,0,14899
"1","17","6","WN","TPA","ATL",635,90,406,805,751,"0",60,30,0,14927
"1","17","6","DL","TPA","ATL",730,99,406,909,855,"0",60,30,0,15022
"1","17","6","WN","TPA","ATL",830,95,406,1005,1000,"0",60,30,0,15101
"1","17","6","DL","TPA","ATL",830,103,406,1013,957,"0",60,30,0,15103
"1","17","6","DL","ATL","TPA",831,82,406,953,943,"0",60,30,0,15112
"1","17","6","WN","ATL","TPA",850,90,406,1020,1012,"0",60,30,0,15143
"1","17","6","DL","ATL","TPA",930,87,406,1057,1038,"0",60,30,0,15189
"1","17","6","DL","TPA","ATL",945,94,406,1119,1112,"0",60,30,0,15220
"1","17","6","DL","ATL","TPA",1030,87,406,1157,1151,"0",60,30,0,15295
"1","17","6","DL","TPA","ATL",1045,94,406,1219,1204,"0",60,30,0,15320
"1","17","6","WN","TPA","ATL",1125,95,406,1300,1243,"0",60,30,0,15409
"1","17","6","DL","TPA","ATL",1145,94,406,1319,1300,"0",60,30,0,15434
"1","17","6","DL","ATL","TPA",1230,85,406,1355,1349,"0",60,30,0,15512
"1","17","6","DL","TPA","ATL",1245,95,406,1420,1406,"0",60,30,0,15532
"1","17","6","WN","TPA","ATL",1330,90,406,1500,1446,"0",60,30,0,15595
"1","17","6","DL","ATL","TPA",1330,85,406,1455,1441,"0",60,30,0,15596
"1","17","6","WN","ATL","TPA",1345,85,406,1510,1455,"0",60,30,0,15632
"1","17","6","DL","TPA","ATL",1445,95,406,1620,1607,"0",60,30,0,15714
"1","17","6","WN","ATL","TPA",1505,90,406,1635,1622,"0",60,30,0,15747
"1","17","6","DL","ATL","TPA",1535,85,406,1700,1651,"0",60,30,0,15789
"1","17","6","DL","TPA","ATL",1545,95,406,1720,1700,"0",60,30,0,15805
"1","17","6","WN","TPA","ATL",1635,90,406,1805,1752,"0",60,30,0,15874
"1","17","6","DL","ATL","TPA",1635,86,406,1801,1748,"0",60,30,0,15879
